name_a,name_b,label,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33
University of Minnesota - Carlson School of Management,University of Arizona - Eller College of Management,0,72.38095238095238,62.85714285714285,70.27027027027027,68.62745098039215,72.38095238095238,72.38095238095238,62.85714285714285,0.0571428571428571,0.0,0.9,0.0,0.0,0.0,0.0,9.90215953210932,1.983080038775065,36.40192394841935,2.4695370715240976,1.0,0.0,,,,,,,,,,,,,,
University of Toronto - University of Trinity College,University of Georgia - Terry College of Business,0,70.48387096774192,66.66666666666667,74.19354838709677,64.1025641025641,60.7843137254902,70.48387096774192,66.66666666666667,0.0784313725490196,0.0,0.8888888888888888,0.0,0.0,0.0,0.0,6.8952001959615465,1.983080038775065,32.847938510494245,4.164304274764843,1.0,0.0,,,,,,,,,,,,,,
University of Wisconsin-Madison - School of Business,"University of Missouri-Columbia, School of Medicine",0,66.01941747572815,56.310679611650485,63.91752577319588,67.32673267326732,66.01941747572815,66.01941747572815,56.310679611650485,0.0194174757281553,0.0769230769230769,0.9090909090909092,0.0,0.0,0.0,0.0,6.862256040242192,1.983080038775065,37.29155660804035,4.164304274764843,1.0,0.0,,,,,,,,,,,,,,
"University of Missouri-Columbia, School of Medicine","University of California, Irvine School of Law",0,63.91752577319587,61.855670103092784,63.49206349206349,69.6629213483146,63.91752577319587,63.91752577319587,61.855670103092784,0.1030927835051546,0.0769230769230769,0.7727272727272727,0.0,0.0,0.0,0.0,6.862256040242192,1.983080038775065,37.39267259121152,5.159238133958112,1.0,0.0,,,,,,,,,,,,,,
"University of California, Irvine - School of Social Ecology","University of California, Merced",0,85.5,61.53846153846154,87.71929824561403,90.0,61.53846153846154,85.5,61.53846153846154,0.5934065934065934,0.3846153846153846,0.7619047619047619,0.0,0.0,0.0,0.0,9.551957102676203,1.983080038775065,34.84205076136743,2.4695370715240976,1.0,0.0,,,,,,,,,,,,,,
"University of California, Berkeley - School of Law","University of California, Davis",0,85.5,66.66666666666667,89.28571428571429,91.2280701754386,66.66666666666667,85.5,66.66666666666667,0.4691358024691358,0.3333333333333333,0.7272727272727273,0.0,0.0,0.0,0.0,9.551957102676203,1.983080038775065,21.932111802778845,2.4695370715240976,1.0,0.0,,,,,,,,,,,,,,
The University of Texas at Arlington - College of Business,The University of Texas at Austin,0,85.5,70.32967032967032,88.13559322033899,92.3076923076923,70.32967032967032,85.5,70.32967032967032,0.5494505494505495,0.25,0.75,0.0,0.0,0.0,0.0,18.802939843696286,1.983080038775065,21.152443656098885,2.502481227243452,1.0,0.0,,,,,,,,,,,,,,
"University of California, Irvine - School of Social Ecology","University of California, San Francisco",0,85.5,67.34693877551021,78.125,81.15942028985508,65.3061224489796,85.5,67.34693877551021,0.4081632653061224,0.2857142857142857,0.8421052631578947,0.0,0.0,0.0,0.0,9.551957102676203,1.983080038775065,39.32726275621238,2.4695370715240976,1.0,0.0,,,,,,,,,,,,,,
"University of California, Irvine - School of Social Ecology","University of California, San Diego",0,85.5,68.08510638297872,83.33333333333333,85.24590163934427,63.82978723404256,85.5,68.08510638297872,0.5106382978723404,0.2857142857142857,0.85,0.0,0.0,0.0,0.0,9.551957102676203,1.983080038775065,38.97058781227365,2.4695370715240976,1.0,0.0,,,,,,,,,,,,,,
"University of California, Irvine - School of Social Ecology",University of Virginia in Valencia,0,85.5,36.55913978494624,55.55555555555556,69.6969696969697,58.06451612903225,85.5,36.55913978494624,0.5376344086021505,0.2857142857142857,0.8421052631578947,0.0,0.0,0.0,0.0,4.392718968718095,1.983080038775065,52.95607145948514,2.4695370715240976,1.0,0.0,,,,,,,,,,,,,,
"University of California, Berkeley - School of Law","University of California, Merced",0,85.5,65.85365853658536,87.71929824561403,92.06349206349206,70.73170731707317,85.5,65.85365853658536,0.4390243902439024,0.3333333333333333,0.6956521739130435,0.0,0.0,0.0,0.0,9.551957102676203,1.983080038775065,22.219793875230625,2.4695370715240976,1.0,0.0,,,,,,,,,,,,,,
"University of California, Irvine - School of Social Ecology","University of California, Santa Barbara",0,85.5,59.18367346938776,78.125,80.59701492537313,59.18367346938776,85.5,59.18367346938776,0.4081632653061224,0.2857142857142857,0.8,0.0,0.0,0.0,0.0,9.551957102676203,1.983080038775065,41.22052917178227,2.4695370715240976,1.0,0.0,,,,,,,,,,,,,,
"University of California, Irvine - School of Social Ecology",University of Arkansas at Monticello,0,85.5,50.526315789473685,53.06122448979592,61.01694915254237,50.526315789473685,85.5,50.526315789473685,0.4842105263157895,0.2857142857142857,0.7142857142857143,0.0,0.0,0.0,0.0,4.392718968718095,1.983080038775065,52.81924022885806,2.4695370715240976,1.0,0.0,,,,,,,,,,,,,,
"University of California, Irvine - School of Social Ecology","University of California, Santa Cruz",0,85.5,63.1578947368421,81.9672131147541,84.375,61.05263157894737,85.5,63.1578947368421,0.4842105263157895,0.2857142857142857,0.8,0.0,0.0,0.0,0.0,9.551957102676203,1.983080038775065,41.62599427989044,2.4695370715240976,1.0,0.0,,,,,,,,,,,,,,
University of North Florida,University of South Florida,0,92.5925925925926,92.5925925925926,92.5925925925926,92.5925925925926,92.5925925925926,92.5925925925926,92.5925925925926,0.0,0.0,1.0,0.0,0.0,0.0,0.0,10.117270911726266,1.983080038775065,10.757557986823372,5.279866121746726,1.0,0.0,,,,,,,,,,,,,,
University of Calcutta,University of Calicut,0,93.02325581395348,93.02325581395348,93.02325581395348,97.5609756097561,93.02325581395348,93.02325581395348,93.02325581395348,0.0465116279069767,0.0,1.0,0.0,0.0,0.0,0.0,4.392718968718095,1.983080038775065,16.788243247084637,7.844815479208263,1.0,0.0,,,,,,,,,,,,,,
"University of California, Irvine - School of Social Ecology","University of California, Irvine School of Law",1,90.36585365853658,80.0,95.1219512195122,94.5054945054945,83.80952380952381,90.36585365853658,80.0,0.2476190476190476,0.125,0.85,0.0,0.0,0.0,0.0,19.35548402964257,1.983080038775065,22.35294648915092,5.159238133958112,1.0,0.0,,,,,,,,,,,,,,
La Salle University -,LaSalle University,1,92.3076923076923,92.3076923076923,92.3076923076923,94.44444444444444,92.3076923076923,92.3076923076923,92.3076923076923,0.1538461538461538,0.3333333333333333,0.9230769230769232,0.0,0.0,0.0,0.0,1.983080038775065,1.983080038775065,22.553617184613064,6.746203190540153,1.0,0.0,,,,,,,,,,,,,,
Campbell University,Capella University,0,91.89189189189187,91.89189189189187,91.89189189189187,88.88888888888889,91.89189189189187,91.89189189189187,91.89189189189187,0.054054054054054,0.0,0.875,0.0,0.0,0.0,0.0,1.983080038775065,1.983080038775065,16.500561174632857,8.250280587316428,1.0,0.0,,,,,,,,,,,,,,
The University of Texas at Arlington - College of Business,The University of Texas at Arlington,1,90.0,76.59574468085107,100.0,100.0,76.59574468085107,90.0,76.59574468085107,0.4680851063829787,0.25,0.85,0.0,0.0,0.0,0.0,26.64775532290455,1.983080038775065,6.666785502008295,2.502481227243452,1.0,0.0,,,,,,,,,,,,,,
Touro University,Troy University,0,90.32258064516128,90.32258064516128,90.3225806451613,92.85714285714286,90.32258064516128,90.32258064516128,90.32258064516128,0.064516129032258,0.0,1.0,0.0,0.0,0.0,0.0,1.983080038775065,1.983080038775065,17.1937083551928,8.250280587316428,1.0,0.0,,,,,,,,,,,,,,
Washington University in St. Louis School of Law,Washington University in St. Louis,1,95.0,82.92682926829268,100.0,100.0,82.92682926829268,95.0,82.92682926829268,0.3414634146341463,0.2307692307692307,0.8947368421052632,0.0,0.0,0.0,0.0,25.957687202743585,1.983080038775065,10.03841413542524,2.409638929943029,1.0,0.0,,,,,,,,,,,,,,
Clarkson University,Clark University,0,91.42857142857144,91.42857142857144,91.42857142857144,81.4814814814815,91.42857142857144,91.42857142857144,91.42857142857144,0.1714285714285714,0.0,0.9333333333333332,0.0,0.0,0.0,0.0,1.983080038775065,1.983080038775065,16.09509606652469,7.844815479208263,1.0,0.0,,,,,,,,,,,,,,
University of Maine,University of Miami,0,89.47368421052632,89.47368421052632,89.47368421052632,94.44444444444444,89.47368421052632,89.47368421052632,89.47368421052632,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.392718968718095,1.983080038775065,14.554651025577542,6.99751761882106,1.0,0.0,,,,,,,,,,,,,,
University of Wisconsin-Madison - School of Business,University of Wisconsin-Madison,1,90.0,74.69879518072288,100.0,100.0,74.69879518072288,90.0,74.69879518072288,0.5060240963855421,0.4,0.8571428571428571,0.0,0.0,0.0,0.0,17.779764834140575,1.983080038775065,6.633841346288941,2.4695370715240976,1.0,0.0,,,,,,,,,,,,,,
Florida International University - College of Business,Florida International University,1,90.0,74.4186046511628,100.0,100.0,74.4186046511628,90.0,74.4186046511628,0.5116279069767442,0.4,0.7894736842105263,0.0,0.0,0.0,0.0,13.217072545174464,1.983080038775065,9.076424431951324,2.409638929943029,1.0,0.0,,,,,,,,,,,,,,
The University of Texas at Austin - The Red McCombs School of Business,The University of Texas at Austin,1,90.0,64.07766990291262,100.0,100.0,64.07766990291262,90.0,64.07766990291262,0.7184466019417476,0.3684210526315789,0.7142857142857143,0.0,0.0,0.0,0.0,25.44378251857861,1.983080038775065,21.524964608487696,2.4695370715240976,0.0,0.0,,,,,,,,,,,,,,
University of Michigan - Rackham Graduate School,University of Michigan,1,90.0,62.85714285714285,100.0,100.0,62.85714285714285,90.0,62.85714285714285,0.7428571428571429,0.4,0.8095238095238095,0.0,0.0,0.0,0.0,10.938251463796096,1.983080038775065,17.466020849380676,2.4695370715240976,1.0,0.0,,,,,,,,,,,,,,
Baylor University - Hankamer School of Business,Baylor University,1,90.0,53.125,100.0,100.0,53.125,90.0,53.125,0.9375,0.5555555555555556,0.7,0.0,0.0,0.0,0.0,9.540213445531547,1.983080038775065,17.986908044108343,2.409638929943029,1.0,0.0,,,,,,,,,,,,,,
Florida State University - College of Business,Florida State University,1,90.0,68.57142857142857,100.0,100.0,68.57142857142857,90.0,68.57142857142857,0.6285714285714286,0.4,0.7894736842105263,0.0,0.0,0.0,0.0,11.388369560754724,1.983080038775065,9.076424431951324,2.409638929943029,1.0,0.0,,,,,,,,,,,,,,
University of Florida - Warrington College of Business,University of Florida,1,90.0,56.00000000000001,100.0,100.0,56.00000000000001,90.0,56.00000000000001,0.88,0.4545454545454545,0.75,0.0,0.0,0.0,0.0,10.117270911726266,1.983080038775065,14.917066089324724,2.502481227243452,1.0,0.0,,,,,,,,,,,,,,
University of Toronto - University of Trinity College,University of Toronto,1,90.0,56.75675675675676,100.0,100.0,56.75675675675676,90.0,56.75675675675676,0.8648648648648649,0.4545454545454545,0.75,0.0,0.0,0.0,0.0,11.726708824160369,1.983080038775065,9.65414952589177,2.502481227243452,1.0,0.0,,,,,,,,,,,,,,
UCLA Extension,UCLA,1,90.0,44.44444444444444,100.0,100.0,44.44444444444444,90.0,44.44444444444444,1.1111111111111112,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,6.99751761882106,6.99751761882106,6.99751761882106,6.99751761882106,1.0,0.0,,,,,,,,,,,,,,
American University of Beirut,American University,0,90.0,79.16666666666666,100.0,100.0,79.16666666666666,90.0,79.16666666666666,0.4166666666666667,0.3333333333333333,0.8125,0.0,0.0,0.0,0.0,7.930775533097447,1.983080038775065,11.3530666978194,2.409638929943029,1.0,0.0,,,,,,,,,,,,,,
University of Minnesota - Carlson School of Management,UMN Carlson School of Management,1,85.57377049180327,69.76744186046511,93.33333333333331,95.08196721311477,72.09302325581395,85.57377049180327,69.76744186046511,0.5116279069767442,0.2307692307692307,0.7894736842105263,0.0,0.0,0.0,0.0,19.332044332734725,2.409638929943029,17.924025425472497,1.983080038775065,1.0,0.0,,,,,,,,,,,,,,
Calbright College,College,0,90.0,58.33333333333333,100.0,100.0,58.33333333333333,90.0,58.33333333333333,0.8333333333333334,0.3333333333333333,0.4166666666666667,0.0,0.0,0.0,0.0,2.502481227243452,2.502481227243452,8.943427767876372,8.943427767876372,1.0,0.0,,,,,,,,,,,,,,
Champlain College,College,0,90.0,58.33333333333333,100.0,100.0,58.33333333333333,90.0,58.33333333333333,0.8333333333333334,0.3333333333333333,0.4166666666666667,0.0,0.0,0.0,0.0,2.502481227243452,2.502481227243452,8.250280587316428,8.250280587316428,1.0,0.0,,,,,,,,,,,,,,
Concordia College,College,0,90.0,58.33333333333333,100.0,100.0,58.33333333333333,90.0,58.33333333333333,0.8333333333333334,0.3333333333333333,0.4545454545454545,0.0,0.0,0.0,0.0,2.502481227243452,2.502481227243452,6.863986226196537,6.863986226196537,1.0,0.0,,,,,,,,,,,,,,
The University of Texas at Austin - The Red McCombs School of Business,Texas McCombs School of Business,1,85.5,62.74509803921568,100.0,91.8032786885246,62.74509803921568,85.5,62.74509803921568,0.7450980392156863,0.4444444444444444,0.7619047619047619,0.0,0.0,0.0,0.0,21.83046938416052,2.409638929943029,25.138277742905792,1.983080038775065,1.0,0.0,,,,,,,,,,,,,,
Robert Morris University - Illinois,Robert Morris University,1,95.0,81.35593220338984,100.0,100.0,81.35593220338984,95.0,81.35593220338984,0.3728813559322034,0.25,0.8666666666666667,0.0,0.0,0.0,0.0,17.09734685228803,1.983080038775065,6.110214423820157,6.110214423820157,1.0,0.0,,,,,,,,,,,,,,
Georgetown University Law Center,Georgetown University,1,90.0,79.24528301886792,100.0,100.0,79.24528301886792,90.0,79.24528301886792,0.4150943396226415,0.3333333333333333,0.8125,0.0,0.0,0.0,0.0,9.317069894217337,1.983080038775065,10.519146963378375,5.159238133958112,1.0,0.0,,,,,,,,,,,,,,
"University of California, Irvine - The Paul Merage School of Business",UCLA Anderson School of Management,0,85.5,42.71844660194175,46.0,53.333333333333336,38.83495145631069,85.5,42.71844660194175,0.6796116504854369,0.375,0.6521739130434783,0.0,0.0,0.0,0.0,4.879176001467126,2.409638929943029,57.39759136548153,1.983080038775065,1.0,0.0,,,,,,,,,,,,,,
"University of California, Irvine - The Paul Merage School of Business",University of South Carolina Aiken,0,85.5,52.42718446601942,55.319148936170215,70.76923076923076,46.601941747572816,85.5,52.42718446601942,0.6796116504854369,0.375,0.6956521739130435,0.0,0.0,0.0,0.0,4.392718968718095,1.983080038775065,58.31660530804708,2.4695370715240976,1.0,0.0,,,,,,,,,,,,,,
University of Florida - Warrington College of Business,University College Dublin,0,85.5,53.16455696202531,83.72093023255815,68.29268292682926,55.696202531645575,85.5,53.16455696202531,0.7341772151898734,0.4545454545454545,0.8,0.0,0.0,0.0,0.0,4.485561266018517,1.983080038775065,28.393591214240736,2.409638929943029,1.0,0.0,,,,,,,,,,,,,,
University of Florida - Warrington College of Business,University of Valladolid,0,85.5,41.02564102564102,70.27027027027027,81.81818181818181,48.71794871794872,85.5,41.02564102564102,0.7692307692307693,0.4545454545454545,0.75,0.0,0.0,0.0,0.0,4.392718968718095,1.983080038775065,29.58504580020927,2.502481227243452,1.0,0.0,,,,,,,,,,,,,,
University of Florida - Warrington College of Business,University of Newcastle,0,85.5,46.75324675324676,72.22222222222223,76.92307692307692,46.75324675324676,85.5,46.75324675324676,0.8051948051948052,0.4545454545454545,0.8,0.0,0.0,0.0,0.0,4.392718968718095,1.983080038775065,29.58504580020927,2.502481227243452,1.0,0.0,,,,,,,,,,,,,,
University of Minnesota - Carlson School of Management,University of Montevallo,0,85.5,51.28205128205128,70.27027027027027,80.0,53.84615384615385,85.5,51.28205128205128,0.7692307692307693,0.4545454545454545,0.7894736842105263,0.0,0.0,0.0,0.0,4.392718968718095,1.983080038775065,32.170203608929185,2.4695370715240976,1.0,0.0,,,,,,,,,,,,,,
University of Minnesota - Carlson School of Management,University of Washington,0,85.5,38.46153846153846,70.27027027027027,80.95238095238095,51.28205128205128,85.5,38.46153846153846,0.7692307692307693,0.4545454545454545,0.75,0.0,0.0,0.0,0.0,4.392718968718095,1.983080038775065,29.918911810322687,2.4695370715240976,1.0,0.0,,,,,,,,,,,,,,
University of Minnesota - Carlson School of Management,University of Cambridge,0,85.5,49.35064935064936,72.22222222222223,76.92307692307692,49.35064935064936,85.5,49.35064935064936,0.8051948051948052,0.4545454545454545,0.7619047619047619,0.0,0.0,0.0,0.0,4.392718968718095,1.983080038775065,31.47705642836924,2.4695370715240976,1.0,0.0,,,,,,,,,,,,,,
University of Minnesota - Carlson School of Management,University of Newcastle,0,85.5,46.75324675324676,72.22222222222223,75.67567567567568,49.35064935064936,85.5,46.75324675324676,0.8051948051948052,0.4545454545454545,0.75,0.0,0.0,0.0,0.0,4.392718968718095,1.983080038775065,32.863350789489125,2.4695370715240976,1.0,0.0,,,,,,,,,,,,,,
University of Minnesota - Carlson School of Management,University of Michigan,0,85.5,47.36842105263158,74.28571428571428,87.17948717948718,52.63157894736843,85.5,47.36842105263158,0.8421052631578947,0.4545454545454545,0.8947368421052632,0.0,0.0,0.0,0.0,4.392718968718095,1.983080038775065,30.46545551669076,2.4695370715240976,1.0,0.0,,,,,,,,,,,,,,
Dallas College North Lake Campus,Dallas College,0,90.0,60.86956521739131,100.0,100.0,60.86956521739131,90.0,60.86956521739131,0.782608695652174,0.4285714285714285,0.5294117647058824,0.0,0.0,0.0,0.0,10.059614633999937,2.502481227243452,17.768558955981717,5.279866121746726,1.0,0.0,,,,,,,,,,,,,,
Drexel University's LeBow College of Business,Drexel University,1,90.0,54.83870967741935,54.83870967741935,100.0,54.83870967741935,90.0,54.83870967741935,0.9032258064516128,0.5,0.65,0.0,0.0,0.0,0.0,10.233360626091493,1.983080038775065,23.07145966959344,2.409638929943029,1.0,0.0,,,,,,,,,,,,,,
California State University-Fullerton - College of Business and Economics,"California State University, Fullerton",1,86.4,59.45945945945945,61.26126126126126,96.0,64.86486486486487,86.4,59.45945945945945,0.6306306306306306,0.3846153846153846,0.7142857142857143,0.0,0.0,0.0,0.0,19.073336339021093,1.983080038775065,20.255195883851,2.409638929943029,1.0,0.0,,,,,,,,,,,,,,
University of Maryland University College,University Of Maryland,0,85.9090909090909,63.49206349206349,92.6829268292683,95.45454545454544,66.66666666666667,85.9090909090909,63.49206349206349,0.6031746031746031,0.25,0.8888888888888888,0.0,0.0,0.0,0.0,10.77119737913293,1.983080038775065,2.502481227243452,2.502481227243452,1.0,0.0,,,,,,,,,,,,,,
